Election_Date,Circoscrizione,Regione,Provincia,Comune,Collegio uninominale,Collegio plurinominale
2018-03-04,Lombardia 4,Lombardia,Pavia,VELEZZO LOMELLINA,01 - Vigevano,Lombardia 4 -01
2018-03-04,Lombardia 4,Lombardia,Pavia,VELLEZZO BELLINI,02 - Pavia,Lombardia 4 - 01
2018-03-04,Lombardia 4,Lombardia,Pavia,VERRETTO,02 - Pavia,Lombardia 4 - 01
2018-03-04,Lombardia 4,Lombardia,Pavia,VERRUA PO,02 - Pavia,Lombardia 4 - 01
2018-03-04,Lombardia 4,Lombardia,Pavia,VIDIGULFO,02 - Pavia,Lombardia 4 - 01
2018-03-04,Lombardia 4,Lombardia,Pavia,VIGEVANO,01 - Vigevano,Lombardia 4 -01
2018-03-04,Lombardia 4,Lombardia,Pavia,VILLA BISCOSSI,01 - Vigevano,Lombardia 4 -01
2018-03-04,Lombardia 4,Lombardia,Pavia,VILLANOVA D'ARDENGHI,01 - Vigevano,Lombardia 4 -01
2018-03-04,Lombardia 4,Lombardia,Pavia,VILLANTERIO,02 - Pavia,Lombardia 4 - 01
2018-03-04,Lombardia 4,Lombardia,Pavia,VISTARINO,02 - Pavia,Lombardia 4 - 01
2018-03-04,Lombardia 4,Lombardia,Pavia,VOGHERA,01 - Vigevano,Lombardia 4 -01
2018-03-04,Lombardia 4,Lombardia,Pavia,VOLPARA,02 - Pavia,Lombardia 4 - 01
2018-03-04,Lombardia 4,Lombardia,Pavia,ZAVATTARELLO,02 - Pavia,Lombardia 4 - 01
2018-03-04,Lombardia 4,Lombardia,Pavia,ZECCONE,02 - Pavia,Lombardia 4 - 01
2018-03-04,Lombardia 4,Lombardia,Pavia,ZEME,01 - Vigevano,Lombardia 4 -01
2018-03-04,Lombardia 4,Lombardia,Pavia,ZENEVREDO,02 - Pavia,Lombardia 4 - 01
2018-03-04,Lombardia 4,Lombardia,Pavia,ZERBO,02 - Pavia,Lombardia 4 - 01
2018-03-04,Lombardia 4,Lombardia,Pavia,ZERBOLO',01 - Vigevano,Lombardia 4 -01
2018-03-04,Lombardia 4,Lombardia,Pavia,ZINASCO,01 - Vigevano,Lombardia 4 -01
2018-03-04,Marche,Marche,Ancona,AGUGLIANO,04 - Ancona,Marche - 02
2018-03-04,Marche,Marche,Ancona,ANCONA,04 - Ancona,Marche - 02
2018-03-04,Marche,Marche,Ancona,ARCEVIA,04 - Ancona,Marche - 02
2018-03-04,Marche,Marche,Ancona,BARBARA,05 - Fano,Marche - 02
2018-03-04,Marche,Marche,Ancona,BELVEDERE OSTRENSE,04 - Ancona,Marche - 02
2018-03-04,Marche,Marche,Ancona,CAMERANO,04 - Ancona,Marche - 02
2018-03-04,Marche,Marche,Ancona,CAMERATA PICENA,04 - Ancona,Marche - 02
2018-03-04,Marche,Marche,Ancona,CASTELBELLINO,04 - Ancona,Marche - 02
2018-03-04,Marche,Marche,Ancona,CASTELFIDARDO,03 - Macerata,Marche - 01
2018-03-04,Marche,Marche,Ancona,CASTELLEONE DI SUASA,05 - Fano,Marche - 02
2018-03-04,Marche,Marche,Ancona,CASTELPLANIO,04 - Ancona,Marche - 02
2018-03-04,Marche,Marche,Ancona,CERRETO D'ESI,04 - Ancona,Marche - 02
2018-03-04,Marche,Marche,Ancona,CHIARAVALLE,05 - Fano,Marche - 02
2018-03-04,Marche,Marche,Ancona,CORINALDO,05 - Fano,Marche - 02
2018-03-04,Marche,Marche,Ancona,CUPRAMONTANA,04 - Ancona,Marche - 02
2018-03-04,Marche,Marche,Ancona,FABRIANO,04 - Ancona,Marche - 02
2018-03-04,Marche,Marche,Ancona,FALCONARA MARITTIMA,05 - Fano,Marche - 02
2018-03-04,Marche,Marche,Ancona,FILOTTRANO,03 - Macerata,Marche - 01
2018-03-04,Marche,Marche,Ancona,GENGA,04 - Ancona,Marche - 02
2018-03-04,Marche,Marche,Ancona,JESI,04 - Ancona,Marche - 02
2018-03-04,Marche,Marche,Ancona,LORETO,02 - Civitanova Marche,Marche - 01
2018-03-04,Marche,Marche,Ancona,MAIOLATI SPONTINI,04 - Ancona,Marche - 02
2018-03-04,Marche,Marche,Ancona,MERGO,04 - Ancona,Marche - 02
2018-03-04,Marche,Marche,Ancona,MONSANO,04 - Ancona,Marche - 02
2018-03-04,Marche,Marche,Ancona,MONTE ROBERTO,04 - Ancona,Marche - 02
2018-03-04,Marche,Marche,Ancona,MONTE SAN VITO,05 - Fano,Marche - 02
2018-03-04,Marche,Marche,Ancona,MONTECAROTTO,05 - Fano,Marche - 02
2018-03-04,Marche,Marche,Ancona,MONTEMARCIANO,05 - Fano,Marche - 02
2018-03-04,Marche,Marche,Ancona,MORRO D'ALBA,04 - Ancona,Marche - 02
2018-03-04,Marche,Marche,Ancona,NUMANA,04 - Ancona,Marche - 02
2018-03-04,Marche,Marche,Ancona,OFFAGNA,04 - Ancona,Marche - 02
2018-03-04,Marche,Marche,Ancona,OSIMO,03 - Macerata,Marche - 01
2018-03-04,Marche,Marche,Ancona,OSTRA,05 - Fano,Marche - 02
2018-03-04,Marche,Marche,Ancona,OSTRA VETERE,05 - Fano,Marche - 02
2018-03-04,Marche,Marche,Ancona,POGGIO SAN MARCELLO,05 - Fano,Marche - 02
2018-03-04,Marche,Marche,Ancona,POLVERIGI,04 - Ancona,Marche - 02
2018-03-04,Marche,Marche,Ancona,ROSORA,04 - Ancona,Marche - 02
2018-03-04,Marche,Marche,Ancona,SAN MARCELLO,04 - Ancona,Marche - 02
2018-03-04,Marche,Marche,Ancona,SAN PAOLO DI JESI,04 - Ancona,Marche - 02
2018-03-04,Marche,Marche,Ancona,SANTA MARIA NUOVA,04 - Ancona,Marche - 02
2018-03-04,Marche,Marche,Ancona,SASSOFERRATO,04 - Ancona,Marche - 02
2018-03-04,Marche,Marche,Ancona,SENIGALLIA,05 - Fano,Marche - 02
2018-03-04,Marche,Marche,Ancona,SERRA DE' CONTI,05 - Fano,Marche - 02
2018-03-04,Marche,Marche,Ancona,SERRA SAN QUIRICO,04 - Ancona,Marche - 02
2018-03-04,Marche,Marche,Ancona,SIROLO,04 - Ancona,Marche - 02
2018-03-04,Marche,Marche,Ancona,STAFFOLO,04 - Ancona,Marche - 02
2018-03-04,Marche,Marche,Ancona,TRECASTELLI,05 - Fano,Marche - 02
2018-03-04,Marche,Marche,Ascoli Piceno,ACQUASANTA TERME,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Ascoli Piceno,ACQUAVIVA PICENA,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Ascoli Piceno,APPIGNANO DEL TRONTO,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Ascoli Piceno,ARQUATA DEL TRONTO,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Ascoli Piceno,ASCOLI PICENO,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Ascoli Piceno,CARASSAI,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Ascoli Piceno,CASTEL DI LAMA,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Ascoli Piceno,CASTIGNANO,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Ascoli Piceno,CASTORANO,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Ascoli Piceno,COLLI DEL TRONTO,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Ascoli Piceno,COMUNANZA,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Ascoli Piceno,COSSIGNANO,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Ascoli Piceno,CUPRA MARITTIMA,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Ascoli Piceno,FOLIGNANO,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Ascoli Piceno,FORCE,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Ascoli Piceno,GROTTAMMARE,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Ascoli Piceno,MALTIGNANO,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Ascoli Piceno,MASSIGNANO,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Ascoli Piceno,MONSAMPOLO DEL TRONTO,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Ascoli Piceno,MONTALTO DELLE MARCHE,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Ascoli Piceno,MONTEDINOVE,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Ascoli Piceno,MONTEFIORE DELL'ASO,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Ascoli Piceno,MONTEGALLO,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Ascoli Piceno,MONTEMONACO,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Ascoli Piceno,MONTEPRANDONE,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Ascoli Piceno,OFFIDA,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Ascoli Piceno,PALMIANO,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Ascoli Piceno,RIPATRANSONE,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Ascoli Piceno,ROCCAFLUVIONE,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Ascoli Piceno,ROTELLA,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Ascoli Piceno,SAN BENEDETTO DEL TRONTO,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Ascoli Piceno,SPINETOLI,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Ascoli Piceno,VENAROTTA,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Fermo,ALTIDONA,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Fermo,AMANDOLA,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Fermo,BELMONTE PICENO,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Fermo,CAMPOFILONE,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Fermo,FALERONE,02 - Civitanova Marche,Marche - 01
2018-03-04,Marche,Marche,Fermo,FERMO,02 - Civitanova Marche,Marche - 01
2018-03-04,Marche,Marche,Fermo,FRANCAVILLA D'ETE,02 - Civitanova Marche,Marche - 01
2018-03-04,Marche,Marche,Fermo,GROTTAZZOLINA,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Fermo,LAPEDONA,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Fermo,MAGLIANO DI TENNA,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Fermo,MASSA FERMANA,02 - Civitanova Marche,Marche - 01
2018-03-04,Marche,Marche,Fermo,MONSAMPIETRO MORICO,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Fermo,MONTAPPONE,02 - Civitanova Marche,Marche - 01
2018-03-04,Marche,Marche,Fermo,MONTE GIBERTO,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Fermo,MONTE RINALDO,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Fermo,MONTE SAN PIETRANGELI,02 - Civitanova Marche,Marche - 01
2018-03-04,Marche,Marche,Fermo,MONTE URANO,02 - Civitanova Marche,Marche - 01
2018-03-04,Marche,Marche,Fermo,MONTE VIDON COMBATTE,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Fermo,MONTE VIDON CORRADO,02 - Civitanova Marche,Marche - 01
2018-03-04,Marche,Marche,Fermo,MONTEFALCONE APPENNINO,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Fermo,MONTEFORTINO,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Fermo,MONTEGIORGIO,02 - Civitanova Marche,Marche - 01
2018-03-04,Marche,Marche,Fermo,MONTEGRANARO,02 - Civitanova Marche,Marche - 01
2018-03-04,Marche,Marche,Fermo,MONTELEONE DI FERMO,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Fermo,MONTELPARO,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Fermo,MONTERUBBIANO,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Fermo,MONTOTTONE,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Fermo,MORESCO,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Fermo,ORTEZZANO,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Fermo,PEDASO,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Fermo,PETRITOLI,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Fermo,PONZANO DI FERMO,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Fermo,PORTO SAN GIORGIO,02 - Civitanova Marche,Marche - 01
2018-03-04,Marche,Marche,Fermo,PORTO SANT'ELPIDIO,02 - Civitanova Marche,Marche - 01
2018-03-04,Marche,Marche,Fermo,RAPAGNANO,02 - Civitanova Marche,Marche - 01
2018-03-04,Marche,Marche,Fermo,SANT'ELPIDIO A MARE,02 - Civitanova Marche,Marche - 01
2018-03-04,Marche,Marche,Fermo,SANTA VITTORIA IN MATENANO,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Fermo,SERVIGLIANO,02 - Civitanova Marche,Marche - 01
2018-03-04,Marche,Marche,Fermo,SMERILLO,01 - Ascoli Piceno,Marche - 01
2018-03-04,Marche,Marche,Fermo,TORRE SAN PATRIZIO,02 - Civitanova Marche,Marche - 01
2018-03-04,Marche,Marche,Macerata,APIRO,03 - Macerata,Marche - 01
2018-03-04,Marche,Marche,Macerata,APPIGNANO,03 - Macerata,Marche - 01
2018-03-04,Marche,Marche,Macerata,BELFORTE DEL CHIENTI,03 - Macerata,Marche - 01
2018-03-04,Marche,Marche,Macerata,BOLOGNOLA,03 - Macerata,Marche - 01
2018-03-04,Marche,Marche,Macerata,CALDAROLA,03 - Macerata,Marche - 01
2018-03-04,Marche,Marche,Macerata,CAMERINO,03 - Macerata,Marche - 01
2018-03-04,Marche,Marche,Macerata,CAMPOROTONDO DI FIASTRONE,03 - Macerata,Marche - 01
2018-03-04,Marche,Marche,Macerata,CASTELRAIMONDO,03 - Macerata,Marche - 01
2018-03-04,Marche,Marche,Macerata,CASTELSANTANGELO SUL NERA,03 - Macerata,Marche - 01
2018-03-04,Marche,Marche,Macerata,CESSAPALOMBO,03 - Macerata,Marche - 01
2018-03-04,Marche,Marche,Macerata,CINGOLI,03 - Macerata,Marche - 01
2018-03-04,Marche,Marche,Macerata,CIVITANOVA MARCHE,02 - Civitanova Marche,Marche - 01
2018-03-04,Marche,Marche,Macerata,COLMURANO,03 - Macerata,Marche - 01
2018-03-04,Marche,Marche,Macerata,CORRIDONIA,03 - Macerata,Marche - 01
2018-03-04,Marche,Marche,Macerata,ESANATOGLIA,03 - Macerata,Marche - 01
2018-03-04,Marche,Marche,Macerata,FIASTRA,03 - Macerata,Marche - 01
2018-03-04,Marche,Marche,Macerata,FIUMINATA,03 - Macerata,Marche - 01
2018-03-04,Marche,Marche,Macerata,GAGLIOLE,03 - Macerata,Marche - 01
2018-03-04,Marche,Marche,Macerata,GUALDO,03 - Macerata,Marche - 01
2018-03-04,Marche,Marche,Macerata,LORO PICENO,03 - Macerata,Marche - 01
2018-03-04,Marche,Marche,Macerata,MACERATA,03 - Macerata,Marche - 01
2018-03-04,Marche,Marche,Macerata,MATELICA,03 - Macerata,Marche - 01
2018-03-04,Marche,Marche,Macerata,MOGLIANO,03 - Macerata,Marche - 01
2018-03-04,Marche,Marche,Macerata,MONTE CAVALLO,03 - Macerata,Marche - 01
2018-03-04,Marche,Marche,Macerata,MONTE SAN GIUSTO,02 - Civitanova Marche,Marche - 01
2018-03-04,Marche,Marche,Macerata,MONTE SAN MARTINO,03 - Macerata,Marche - 01
2018-03-04,Marche,Marche,Macerata,MONTECASSIANO,03 - Macerata,Marche - 01
2018-03-04,Marche,Marche,Macerata,MONTECOSARO,02 - Civitanova Marche,Marche - 01
2018-03-04,Marche,Marche,Macerata,MONTEFANO,03 - Macerata,Marche - 01
2018-03-04,Marche,Marche,Macerata,MONTELUPONE,02 - Civitanova Marche,Marche - 01
2018-03-04,Marche,Marche,Macerata,MORROVALLE,02 - Civitanova Marche,Marche - 01
2018-03-04,Marche,Marche,Macerata,MUCCIA,03 - Macerata,Marche - 01
2018-03-04,Marche,Marche,Macerata,PENNA SAN GIOVANNI,03 - Macerata,Marche - 01
2018-03-04,Marche,Marche,Macerata,PETRIOLO,03 - Macerata,Marche - 01
2018-03-04,Marche,Marche,Macerata,PIEVE TORINA,03 - Macerata,Marche - 01
2018-03-04,Marche,Marche,Macerata,PIORACO,03 - Macerata,Marche - 01
2018-03-04,Marche,Marche,Macerata,POGGIO SAN VICINO,03 - Macerata,Marche - 01
2018-03-04,Marche,Marche,Macerata,POLLENZA,03 - Macerata,Marche - 01
2018-03-04,Marche,Marche,Macerata,PORTO RECANATI,02 - Civitanova Marche,Marche - 01
2018-03-04,Marche,Marche,Macerata,POTENZA PICENA,02 - Civitanova Marche,Marche - 01
2018-03-04,Marche,Marche,Macerata,RECANATI,02 - Civitanova Marche,Marche - 01
2018-03-04,Marche,Marche,Macerata,RIPE SAN GINESIO,03 - Macerata,Marche - 01
2018-03-04,Marche,Marche,Macerata,SAN GINESIO,03 - Macerata,Marche - 01
2018-03-04,Marche,Marche,Macerata,SAN SEVERINO MARCHE,03 - Macerata,Marche - 01
2018-03-04,Marche,Marche,Macerata,SANT'ANGELO IN PONTANO,03 - Macerata,Marche - 01
2018-03-04,Marche,Marche,Macerata,SARNANO,03 - Macerata,Marche - 01
2018-03-04,Marche,Marche,Macerata,SEFRO,03 - Macerata,Marche - 01
2018-03-04,Marche,Marche,Macerata,SERRAPETRONA,03 - Macerata,Marche - 01
2018-03-04,Marche,Marche,Macerata,SERRAVALLE DI CHIENTI,03 - Macerata,Marche - 01
2018-03-04,Marche,Marche,Macerata,TOLENTINO,03 - Macerata,Marche - 01
2018-03-04,Marche,Marche,Macerata,TREIA,03 - Macerata,Marche - 01
2018-03-04,Marche,Marche,Macerata,URBISAGLIA,03 - Macerata,Marche - 01
2018-03-04,Marche,Marche,Macerata,USSITA,03 - Macerata,Marche - 01
2018-03-04,Marche,Marche,Macerata,VALFORNACE,03 - Macerata,Marche - 01
2018-03-04,Marche,Marche,Macerata,VISSO,03 - Macerata,Marche - 01
2018-03-04,Marche,Marche,Pesaro e Urbino,ACQUALAGNA,06 - Pesaro e Urbino,Marche - 02
2018-03-04,Marche,Marche,Pesaro e Urbino,APECCHIO,06 - Pesaro e Urbino,Marche - 02
2018-03-04,Marche,Marche,Pesaro e Urbino,AUDITORE,06 - Pesaro e Urbino,Marche - 02
2018-03-04,Marche,Marche,Pesaro e Urbino,BELFORTE ALL'ISAURO,06 - Pesaro e Urbino,Marche - 02
2018-03-04,Marche,Marche,Pesaro e Urbino,BORGO PACE,06 - Pesaro e Urbino,Marche - 02
2018-03-04,Marche,Marche,Pesaro e Urbino,CAGLI,06 - Pesaro e Urbino,Marche - 02
2018-03-04,Marche,Marche,Pesaro e Urbino,CANTIANO,06 - Pesaro e Urbino,Marche - 02
2018-03-04,Marche,Marche,Pesaro e Urbino,CARPEGNA,06 - Pesaro e Urbino,Marche - 02
2018-03-04,Marche,Marche,Pesaro e Urbino,CARTOCETO,05 - Fano,Marche - 02
2018-03-04,Marche,Marche,Pesaro e Urbino,COLLI AL METAURO,05 - Fano,Marche - 02
2018-03-04,Marche,Marche,Pesaro e Urbino,FANO,05 - Fano,Marche - 02
2018-03-04,Marche,Marche,Pesaro e Urbino,FERMIGNANO,06 - Pesaro e Urbino,Marche - 02
2018-03-04,Marche,Marche,Pesaro e Urbino,FOSSOMBRONE,05 - Fano,Marche - 02
2018-03-04,Marche,Marche,Pesaro e Urbino,FRATTE ROSA,06 - Pesaro e Urbino,Marche - 02
2018-03-04,Marche,Marche,Pesaro e Urbino,FRONTINO,06 - Pesaro e Urbino,Marche - 02
2018-03-04,Marche,Marche,Pesaro e Urbino,FRONTONE,06 - Pesaro e Urbino,Marche - 02
2018-03-04,Marche,Marche,Pesaro e Urbino,GABICCE MARE,06 - Pesaro e Urbino,Marche - 02
2018-03-04,Marche,Marche,Pesaro e Urbino,GRADARA,06 - Pesaro e Urbino,Marche - 02
2018-03-04,Marche,Marche,Pesaro e Urbino,ISOLA DEL PIANO,05 - Fano,Marche - 02
2018-03-04,Marche,Marche,Pesaro e Urbino,LUNANO,06 - Pesaro e Urbino,Marche - 02
2018-03-04,Marche,Marche,Pesaro e Urbino,MACERATA FELTRIA,06 - Pesaro e Urbino,Marche - 02
2018-03-04,Marche,Marche,Pesaro e Urbino,MERCATELLO SUL METAURO,06 - Pesaro e Urbino,Marche - 02
2018-03-04,Marche,Marche,Pesaro e Urbino,MERCATINO CONCA,06 - Pesaro e Urbino,Marche - 02
2018-03-04,Marche,Marche,Pesaro e Urbino,MOMBAROCCIO,06 - Pesaro e Urbino,Marche - 02
2018-03-04,Marche,Marche,Pesaro e Urbino,MONDAVIO,05 - Fano,Marche - 02
2018-03-04,Marche,Marche,Pesaro e Urbino,MONDOLFO,05 - Fano,Marche - 02
2018-03-04,Marche,Marche,Pesaro e Urbino,MONTE CERIGNONE,06 - Pesaro e Urbino,Marche - 02
2018-03-04,Marche,Marche,Pesaro e Urbino,MONTE GRIMANO TERME,06 - Pesaro e Urbino,Marche - 02
2018-03-04,Marche,Marche,Pesaro e Urbino,MONTE PORZIO,05 - Fano,Marche - 02
2018-03-04,Marche,Marche,Pesaro e Urbino,MONTECALVO IN FOGLIA,06 - Pesaro e Urbino,Marche - 02
2018-03-04,Marche,Marche,Pesaro e Urbino,MONTECICCARDO,06 - Pesaro e Urbino,Marche - 02
2018-03-04,Marche,Marche,Pesaro e Urbino,MONTECOPIOLO,06 - Pesaro e Urbino,Marche - 02
2018-03-04,Marche,Marche,Pesaro e Urbino,MONTEFELCINO,05 - Fano,Marche - 02
2018-03-04,Marche,Marche,Pesaro e Urbino,MONTELABBATE,06 - Pesaro e Urbino,Marche - 02
2018-03-04,Marche,Marche,Pesaro e Urbino,PEGLIO,06 - Pesaro e Urbino,Marche - 02
2018-03-04,Marche,Marche,Pesaro e Urbino,PERGOLA,06 - Pesaro e Urbino,Marche - 02
2018-03-04,Marche,Marche,Pesaro e Urbino,PESARO,06 - Pesaro e Urbino,Marche - 02
2018-03-04,Marche,Marche,Pesaro e Urbino,PETRIANO,06 - Pesaro e Urbino,Marche - 02
2018-03-04,Marche,Marche,Pesaro e Urbino,PIANDIMELETO,06 - Pesaro e Urbino,Marche - 02
2018-03-04,Marche,Marche,Pesaro e Urbino,PIETRARUBBIA,06 - Pesaro e Urbino,Marche - 02
2018-03-04,Marche,Marche,Pesaro e Urbino,PIOBBICO,06 - Pesaro e Urbino,Marche - 02
2018-03-04,Marche,Marche,Pesaro e Urbino,SAN COSTANZO,05 - Fano,Marche - 02
2018-03-04,Marche,Marche,Pesaro e Urbino,SAN LORENZO IN CAMPO,06 - Pesaro e Urbino,Marche - 02
2018-03-04,Marche,Marche,Pesaro e Urbino,SANT'ANGELO IN VADO,06 - Pesaro e Urbino,Marche - 02
2018-03-04,Marche,Marche,Pesaro e Urbino,SANT'IPPOLITO,05 - Fano,Marche - 02
2018-03-04,Marche,Marche,Pesaro e Urbino,SASSOCORVARO,06 - Pesaro e Urbino,Marche - 02
2018-03-04,Marche,Marche,Pesaro e Urbino,SASSOFELTRIO,06 - Pesaro e Urbino,Marche - 02
2018-03-04,Marche,Marche,Pesaro e Urbino,SERRA SANT'ABBONDIO,06 - Pesaro e Urbino,Marche - 02
2018-03-04,Marche,Marche,Pesaro e Urbino,TAVOLETO,06 - Pesaro e Urbino,Marche - 02
2018-03-04,Marche,Marche,Pesaro e Urbino,TAVULLIA,06 - Pesaro e Urbino,Marche - 02
2018-03-04,Marche,Marche,Pesaro e Urbino,TERRE ROVERESCHE,05 - Fano,Marche - 02
2018-03-04,Marche,Marche,Pesaro e Urbino,URBANIA,06 - Pesaro e Urbino,Marche - 02
2018-03-04,Marche,Marche,Pesaro e Urbino,URBINO,06 - Pesaro e Urbino,Marche - 02
2018-03-04,Marche,Marche,Pesaro e Urbino,VALLEFOGLIA,06 - Pesaro e Urbino,Marche - 02
2018-03-04,Molise,Molise,Campobasso,ACQUAVIVA COLLECROCE,02 - Campobasso,Molise - 01
2018-03-04,Molise,Molise,Campobasso,BARANELLO,01 - Isernia,Molise - 01
2018-03-04,Molise,Molise,Campobasso,BOJANO,01 - Isernia,Molise - 01
2018-03-04,Molise,Molise,Campobasso,BONEFRO,02 - Campobasso,Molise - 01
2018-03-04,Molise,Molise,Campobasso,BUSSO,01 - Isernia,Molise - 01
2018-03-04,Molise,Molise,Campobasso,CAMPOBASSO,02 - Campobasso,Molise - 01
2018-03-04,Molise,Molise,Campobasso,CAMPOCHIARO,01 - Isernia,Molise - 01
2018-03-04,Molise,Molise,Campobasso,CAMPODIPIETRA,02 - Campobasso,Molise - 01
2018-03-04,Molise,Molise,Campobasso,CAMPOLIETO,02 - Campobasso,Molise - 01
2018-03-04,Molise,Molise,Campobasso,CAMPOMARINO,02 - Campobasso,Molise - 01
2018-03-04,Molise,Molise,Campobasso,CASACALENDA,02 - Campobasso,Molise - 01
2018-03-04,Molise,Molise,Campobasso,CASALCIPRANO,01 - Isernia,Molise - 01
2018-03-04,Molise,Molise,Campobasso,CASTELBOTTACCIO,01 - Isernia,Molise - 01
2018-03-04,Molise,Molise,Campobasso,CASTELLINO DEL BIFERNO,02 - Campobasso,Molise - 01
2018-03-04,Molise,Molise,Campobasso,CASTELMAURO,02 - Campobasso,Molise - 01
2018-03-04,Molise,Molise,Campobasso,CASTROPIGNANO,01 - Isernia,Molise - 01
2018-03-04,Molise,Molise,Campobasso,CERCEMAGGIORE,01 - Isernia,Molise - 01
2018-03-04,Molise,Molise,Campobasso,CERCEPICCOLA,01 - Isernia,Molise - 01
2018-03-04,Molise,Molise,Campobasso,CIVITACAMPOMARANO,01 - Isernia,Molise - 01
2018-03-04,Molise,Molise,Campobasso,COLLE D'ANCHISE,01 - Isernia,Molise - 01
2018-03-04,Molise,Molise,Campobasso,COLLETORTO,02 - Campobasso,Molise - 01
2018-03-04,Molise,Molise,Campobasso,DURONIA,01 - Isernia,Molise - 01
2018-03-04,Molise,Molise,Campobasso,FERRAZZANO,01 - Isernia,Molise - 01
2018-03-04,Molise,Molise,Campobasso,FOSSALTO,01 - Isernia,Molise - 01
2018-03-04,Molise,Molise,Campobasso,GAMBATESA,01 - Isernia,Molise - 01
2018-03-04,Molise,Molise,Campobasso,GILDONE,01 - Isernia,Molise - 01
2018-03-04,Molise,Molise,Campobasso,GUARDIALFIERA,02 - Campobasso,Molise - 01
2018-03-04,Molise,Molise,Campobasso,GUARDIAREGIA,01 - Isernia,Molise - 01
2018-03-04,Molise,Molise,Campobasso,GUGLIONESI,02 - Campobasso,Molise - 01
2018-03-04,Molise,Molise,Campobasso,JELSI,02 - Campobasso,Molise - 01
2018-03-04,Molise,Molise,Campobasso,LARINO,02 - Campobasso,Molise - 01
2018-03-04,Molise,Molise,Campobasso,LIMOSANO,01 - Isernia,Molise - 01
