Election_Date,Comune,Provincia,Regione,Circoscrizione
1987-06-14,URAS,ORISTANO,SARDEGNA,CAGLIARI-SASSARI-NUORO-ORISTANO
1987-06-14,URBANA,PADOVA,VENETO,VERONA-PADOVA-VICENZA-ROVIGO
1987-06-14,URBANIA,PESARO E URBINO,MARCHE,ANCONA-PESARO-MACERATA-ASCOLI PICENO
1987-06-14,URBE,SAVONA,LIGURIA,GENOVA-IMPERIA-LA SPEZIA-SAVONA
1987-06-14,URBINO,PESARO E URBINO,MARCHE,ANCONA-PESARO-MACERATA-ASCOLI PICENO
1987-06-14,URBISAGLIA,MACERATA,MARCHE,ANCONA-PESARO-MACERATA-ASCOLI PICENO
1987-06-14,URGNANO,BERGAMO,LOMBARDIA,BRESCIA-BERGAMO
1987-06-14,URI,SASSARI,SARDEGNA,CAGLIARI-SASSARI-NUORO-ORISTANO
1987-06-14,URURI,CAMPOBASSO,MOLISE,CAMPOBASSO-ISERNIA
1987-06-14,URZULEI,NUORO,SARDEGNA,CAGLIARI-SASSARI-NUORO-ORISTANO
1987-06-14,USCIO,GENOVA,LIGURIA,GENOVA-IMPERIA-LA SPEZIA-SAVONA
1987-06-14,USELLUS,ORISTANO,SARDEGNA,CAGLIARI-SASSARI-NUORO-ORISTANO
1987-06-14,USINI,SASSARI,SARDEGNA,CAGLIARI-SASSARI-NUORO-ORISTANO
1987-06-14,USMATE VELATE,MILANO,LOMBARDIA,MILANO-PAVIA
1987-06-14,USSANA,CAGLIARI,SARDEGNA,CAGLIARI-SASSARI-NUORO-ORISTANO
1987-06-14,USSARAMANNA,CAGLIARI,SARDEGNA,CAGLIARI-SASSARI-NUORO-ORISTANO
1987-06-14,USSASSAI,NUORO,SARDEGNA,CAGLIARI-SASSARI-NUORO-ORISTANO
1987-06-14,USSEAUX,TORINO,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,USSEGLIO,TORINO,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,USSITA,MACERATA,MARCHE,ANCONA-PESARO-MACERATA-ASCOLI PICENO
1987-06-14,USTICA,PALERMO,SICILIA,PALERMO-TRAPANI-AGRIGENTO-CALTANISSETTA
1987-06-14,UTA,CAGLIARI,SARDEGNA,CAGLIARI-SASSARI-NUORO-ORISTANO
1987-06-14,UZZANO,PISTOIA,TOSCANA,FIRENZE-PISTOIA
1987-06-14,VACCARIZZO ALBANESE,COSENZA,CALABRIA,CATANZARO-COSENZA-REGGIO CALABRIA
1987-06-14,VACONE,RIETI,LAZIO,PERUGIA-TERNI-RIETI
1987-06-14,VACRI,CHIETI,ABRUZZO,L'AQUILA-PESCARA-CHIETI-TERAMO
1987-06-14,VADENA,BOLZANO,TRENTINO ALTO ADIGE,TRENTO-BOLZANO
1987-06-14,VADO LIGURE,SAVONA,LIGURIA,GENOVA-IMPERIA-LA SPEZIA-SAVONA
1987-06-14,VAGLI SOTTO,LUCCA,TOSCANA,PISA-LIVORNO-LUCCA-MASSA CARRARA
1987-06-14,VAGLIA,FIRENZE,TOSCANA,FIRENZE-PISTOIA
1987-06-14,VAGLIO BASILICATA,POTENZA,BASILICATA,POTENZA-MATERA
1987-06-14,VAGLIO SERRA,ASTI,PIEMONTE,CUNEO-ALESSANDRIA-ASTI
1987-06-14,VAIANO,FIRENZE,TOSCANA,FIRENZE-PISTOIA
1987-06-14,VAIANO CREMASCO,CREMONA,LOMBARDIA,MANTOVA-CREMONA
1987-06-14,VAIE,TORINO,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,VAILATE,CREMONA,LOMBARDIA,MANTOVA-CREMONA
1987-06-14,VAIRANO PATENORA,CASERTA,CAMPANIA,NAPOLI-CASERTA
1987-06-14,VAJONT,PORDENONE,FRIULI VENEZIA GIULIA,UDINE-BELLUNO-GORIZIA-PORDENONE
1987-06-14,VAL DELLA TORRE,TORINO,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,VAL DI NIZZA,PAVIA,LOMBARDIA,MILANO-PAVIA
1987-06-14,VAL DI VIZZE,BOLZANO,TRENTINO ALTO ADIGE,TRENTO-BOLZANO
1987-06-14,VAL MASINO,SONDRIO,LOMBARDIA,COMO-SONDRIO-VARESE
1987-06-14,VAL REZZO,COMO,LOMBARDIA,COMO-SONDRIO-VARESE
1987-06-14,VALBONDIONE,BERGAMO,LOMBARDIA,BRESCIA-BERGAMO
1987-06-14,VALBREMBO,BERGAMO,LOMBARDIA,BRESCIA-BERGAMO
1987-06-14,VALBREVENNA,GENOVA,LIGURIA,GENOVA-IMPERIA-LA SPEZIA-SAVONA
1987-06-14,VALBRONA,COMO,LOMBARDIA,COMO-SONDRIO-VARESE
1987-06-14,VALDA,TRENTO,TRENTINO ALTO ADIGE,TRENTO-BOLZANO
1987-06-14,VALDAGNO,VICENZA,VENETO,VERONA-PADOVA-VICENZA-ROVIGO
1987-06-14,VALDAORA,BOLZANO,TRENTINO ALTO ADIGE,TRENTO-BOLZANO
1987-06-14,VALDASTICO,VICENZA,VENETO,VERONA-PADOVA-VICENZA-ROVIGO
1987-06-14,VALDENGO,VERCELLI,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,VALDERICE,TRAPANI,SICILIA,PALERMO-TRAPANI-AGRIGENTO-CALTANISSETTA
1987-06-14,VALDIDENTRO,SONDRIO,LOMBARDIA,COMO-SONDRIO-VARESE
1987-06-14,VALDIERI,CUNEO,PIEMONTE,CUNEO-ALESSANDRIA-ASTI
1987-06-14,VALDINA,MESSINA,SICILIA,CATANIA-MESSINA-SIRACUSA-RAGUSA-ENNA
1987-06-14,VALDISOTTO,SONDRIO,LOMBARDIA,COMO-SONDRIO-VARESE
1987-06-14,VALDOBBIADENE,TREVISO,VENETO,VENEZIA-TREVISO
1987-06-14,VALDUGGIA,VERCELLI,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,VALEGGIO,PAVIA,LOMBARDIA,MILANO-PAVIA
1987-06-14,VALEGGIO SUL MINCIO,VERONA,VENETO,VERONA-PADOVA-VICENZA-ROVIGO
1987-06-14,VALENTANO,VITERBO,LAZIO,ROMA-VITERBO-LATINA-FROSINONE
1987-06-14,VALENZA,ALESSANDRIA,PIEMONTE,CUNEO-ALESSANDRIA-ASTI
1987-06-14,VALENZANO,BARI,PUGLIA,BARI-FOGGIA
1987-06-14,VALERA FRATTA,MILANO,LOMBARDIA,MILANO-PAVIA
1987-06-14,VALFABBRICA,PERUGIA,UMBRIA,PERUGIA-TERNI-RIETI
1987-06-14,VALFENERA,ASTI,PIEMONTE,CUNEO-ALESSANDRIA-ASTI
1987-06-14,VALFLORIANA,TRENTO,TRENTINO ALTO ADIGE,TRENTO-BOLZANO
1987-06-14,VALFURVA,SONDRIO,LOMBARDIA,COMO-SONDRIO-VARESE
1987-06-14,VALGANNA,VARESE,LOMBARDIA,COMO-SONDRIO-VARESE
1987-06-14,VALGIOIE,TORINO,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,VALGOGLIO,BERGAMO,LOMBARDIA,BRESCIA-BERGAMO
1987-06-14,VALGRANA,CUNEO,PIEMONTE,CUNEO-ALESSANDRIA-ASTI
1987-06-14,VALGREGHENTINO,COMO,LOMBARDIA,COMO-SONDRIO-VARESE
1987-06-14,VALGRISENCHE,AOSTA,VALLE D'AOSTA,AOSTA
1987-06-14,VALGUARNERA CAROPEPE,ENNA,SICILIA,CATANIA-MESSINA-SIRACUSA-RAGUSA-ENNA
1987-06-14,VALLADA AGORDINA,BELLUNO,FRIULI VENEZIA GIULIA,UDINE-BELLUNO-GORIZIA-PORDENONE
1987-06-14,VALLANZENGO,VERCELLI,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,VALLARSA,TRENTO,TRENTINO ALTO ADIGE,TRENTO-BOLZANO
1987-06-14,VALLATA,AVELLINO,CAMPANIA,BENEVENTO-AVELLINO-SALERNO
1987-06-14,VALLE AGRICOLA,CASERTA,CAMPANIA,NAPOLI-CASERTA
1987-06-14,VALLE AURINA,BOLZANO,TRENTINO ALTO ADIGE,TRENTO-BOLZANO
1987-06-14,VALLE CASTELLANA,TERAMO,ABRUZZO,L'AQUILA-PESCARA-CHIETI-TERAMO
1987-06-14,VALLE DELL'ANGELO,SALERNO,CAMPANIA,BENEVENTO-AVELLINO-SALERNO
1987-06-14,VALLE DI CADORE,BELLUNO,FRIULI VENEZIA GIULIA,UDINE-BELLUNO-GORIZIA-PORDENONE
1987-06-14,VALLE DI CASIES,BOLZANO,TRENTINO ALTO ADIGE,TRENTO-BOLZANO
1987-06-14,VALLE DI MADDALONI,CASERTA,CAMPANIA,NAPOLI-CASERTA
1987-06-14,VALLE LOMELLINA,PAVIA,LOMBARDIA,MILANO-PAVIA
1987-06-14,VALLE MOSSO,VERCELLI,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,VALLE SALIMBENE,PAVIA,LOMBARDIA,MILANO-PAVIA
1987-06-14,VALLE SAN NICOLAO,VERCELLI,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,VALLEBONA,IMPERIA,LIGURIA,GENOVA-IMPERIA-LA SPEZIA-SAVONA
1987-06-14,VALLECORSA,FROSINONE,LAZIO,ROMA-VITERBO-LATINA-FROSINONE
1987-06-14,VALLECROSIA,IMPERIA,LIGURIA,GENOVA-IMPERIA-LA SPEZIA-SAVONA
1987-06-14,VALLEDOLMO,PALERMO,SICILIA,PALERMO-TRAPANI-AGRIGENTO-CALTANISSETTA
1987-06-14,VALLEDORIA,SASSARI,SARDEGNA,CAGLIARI-SASSARI-NUORO-ORISTANO
1987-06-14,VALLEFIORITA,CATANZARO,CALABRIA,CATANZARO-COSENZA-REGGIO CALABRIA
1987-06-14,VALLELONGA,CATANZARO,CALABRIA,CATANZARO-COSENZA-REGGIO CALABRIA
1987-06-14,VALLELUNGA PRATAMENO,CALTANISSETTA,SICILIA,PALERMO-TRAPANI-AGRIGENTO-CALTANISSETTA
1987-06-14,VALLEMAIO,FROSINONE,LAZIO,ROMA-VITERBO-LATINA-FROSINONE
1987-06-14,VALLEPIETRA,ROMA,LAZIO,ROMA-VITERBO-LATINA-FROSINONE
1987-06-14,VALLERANO,VITERBO,LAZIO,ROMA-VITERBO-LATINA-FROSINONE
1987-06-14,VALLERMOSA,CAGLIARI,SARDEGNA,CAGLIARI-SASSARI-NUORO-ORISTANO
1987-06-14,VALLEROTONDA,FROSINONE,LAZIO,ROMA-VITERBO-LATINA-FROSINONE
1987-06-14,VALLESACCARDA,AVELLINO,CAMPANIA,BENEVENTO-AVELLINO-SALERNO
1987-06-14,VALLEVE,BERGAMO,LOMBARDIA,BRESCIA-BERGAMO
1987-06-14,VALLI DEL PASUBIO,VICENZA,VENETO,VERONA-PADOVA-VICENZA-ROVIGO
1987-06-14,VALLINFREDA,ROMA,LAZIO,ROMA-VITERBO-LATINA-FROSINONE
1987-06-14,VALLIO TERME,BRESCIA,LOMBARDIA,BRESCIA-BERGAMO
1987-06-14,VALLO DELLA LUCANIA,SALERNO,CAMPANIA,BENEVENTO-AVELLINO-SALERNO
1987-06-14,VALLO DI NERA,PERUGIA,UMBRIA,PERUGIA-TERNI-RIETI
1987-06-14,VALLO TORINESE,TORINO,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,VALLORIATE,CUNEO,PIEMONTE,CUNEO-ALESSANDRIA-ASTI
1987-06-14,VALMACCA,ALESSANDRIA,PIEMONTE,CUNEO-ALESSANDRIA-ASTI
1987-06-14,VALMADRERA,COMO,LOMBARDIA,COMO-SONDRIO-VARESE
1987-06-14,VALMALA,CUNEO,PIEMONTE,CUNEO-ALESSANDRIA-ASTI
1987-06-14,VALMONTONE,ROMA,LAZIO,ROMA-VITERBO-LATINA-FROSINONE
1987-06-14,VALMOREA,COMO,LOMBARDIA,COMO-SONDRIO-VARESE
1987-06-14,VALMOZZOLA,PARMA,EMILIA ROMAGNA,PARMA-MODENA-PIACENZA-REGGIO EMILIA
1987-06-14,VALNEGRA,BERGAMO,LOMBARDIA,BRESCIA-BERGAMO
1987-06-14,VALPELLINE,AOSTA,VALLE D'AOSTA,AOSTA
1987-06-14,VALPERGA,TORINO,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,VALPRATO SOANA,TORINO,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,VALSAVARENCHE,AOSTA,VALLE D'AOSTA,AOSTA
1987-06-14,VALSECCA,BERGAMO,LOMBARDIA,BRESCIA-BERGAMO
1987-06-14,VALSINNI,MATERA,BASILICATA,POTENZA-MATERA
1987-06-14,VALSOLDA,COMO,LOMBARDIA,COMO-SONDRIO-VARESE
1987-06-14,VALSTAGNA,VICENZA,VENETO,VERONA-PADOVA-VICENZA-ROVIGO
1987-06-14,VALSTRONA,NOVARA,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,VALTOPINA,PERUGIA,UMBRIA,PERUGIA-TERNI-RIETI
1987-06-14,VALTORTA,BERGAMO,LOMBARDIA,BRESCIA-BERGAMO
1987-06-14,VALTOURNENCHE,AOSTA,VALLE D'AOSTA,AOSTA
1987-06-14,VALVA,SALERNO,CAMPANIA,BENEVENTO-AVELLINO-SALERNO
1987-06-14,VALVASONE,PORDENONE,FRIULI VENEZIA GIULIA,UDINE-BELLUNO-GORIZIA-PORDENONE
1987-06-14,VALVERDE,PAVIA,LOMBARDIA,MILANO-PAVIA
1987-06-14,VALVERDE,CATANIA,SICILIA,CATANIA-MESSINA-SIRACUSA-RAGUSA-ENNA
1987-06-14,VALVESTINO,BRESCIA,LOMBARDIA,BRESCIA-BERGAMO
1987-06-14,VANDOIES,BOLZANO,TRENTINO ALTO ADIGE,TRENTO-BOLZANO
1987-06-14,VANZAGHELLO,MILANO,LOMBARDIA,MILANO-PAVIA
1987-06-14,VANZAGO,MILANO,LOMBARDIA,MILANO-PAVIA
1987-06-14,VANZONE CON SAN CARLO,NOVARA,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,VAPRIO D'ADDA,MILANO,LOMBARDIA,MILANO-PAVIA
1987-06-14,VAPRIO D'AGOGNA,NOVARA,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,VARALLO,VERCELLI,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,VARALLO POMBIA,NOVARA,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,VARANO BORGHI,VARESE,LOMBARDIA,COMO-SONDRIO-VARESE
1987-06-14,VARANO DE' MELEGARI,PARMA,EMILIA ROMAGNA,PARMA-MODENA-PIACENZA-REGGIO EMILIA
1987-06-14,VARAPODIO,REGGIO CALABRIA,CALABRIA,CATANZARO-COSENZA-REGGIO CALABRIA
1987-06-14,VARAZZE,SAVONA,LIGURIA,GENOVA-IMPERIA-LA SPEZIA-SAVONA
1987-06-14,VARCO SABINO,RIETI,LAZIO,PERUGIA-TERNI-RIETI
1987-06-14,VAREDO,MILANO,LOMBARDIA,MILANO-PAVIA
1987-06-14,VARENA,TRENTO,TRENTINO ALTO ADIGE,TRENTO-BOLZANO
1987-06-14,VARENNA,COMO,LOMBARDIA,COMO-SONDRIO-VARESE
1987-06-14,VARESE,VARESE,LOMBARDIA,COMO-SONDRIO-VARESE
1987-06-14,VARESE LIGURE,LA SPEZIA,LIGURIA,GENOVA-IMPERIA-LA SPEZIA-SAVONA
1987-06-14,VARISELLA,TORINO,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,VARMO,UDINE,FRIULI VENEZIA GIULIA,UDINE-BELLUNO-GORIZIA-PORDENONE
1987-06-14,VARNA,BOLZANO,TRENTINO ALTO ADIGE,TRENTO-BOLZANO
1987-06-14,VARSI,PARMA,EMILIA ROMAGNA,PARMA-MODENA-PIACENZA-REGGIO EMILIA
1987-06-14,VARZI,PAVIA,LOMBARDIA,MILANO-PAVIA
1987-06-14,VARZO,NOVARA,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,VAS,BELLUNO,FRIULI VENEZIA GIULIA,UDINE-BELLUNO-GORIZIA-PORDENONE
1987-06-14,VASANELLO,VITERBO,LAZIO,ROMA-VITERBO-LATINA-FROSINONE
1987-06-14,VASIA,IMPERIA,LIGURIA,GENOVA-IMPERIA-LA SPEZIA-SAVONA
1987-06-14,VASTO,CHIETI,ABRUZZO,L'AQUILA-PESCARA-CHIETI-TERAMO
1987-06-14,VASTOGIRARDI,ISERNIA,MOLISE,CAMPOBASSO-ISERNIA
1987-06-14,VATTARO,TRENTO,TRENTINO ALTO ADIGE,TRENTO-BOLZANO
1987-06-14,VAUDA CANAVESE,TORINO,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,VAZZANO,CATANZARO,CALABRIA,CATANZARO-COSENZA-REGGIO CALABRIA
1987-06-14,VAZZOLA,TREVISO,VENETO,VENEZIA-TREVISO
1987-06-14,VECCHIANO,PISA,TOSCANA,PISA-LIVORNO-LUCCA-MASSA CARRARA
1987-06-14,VEDANO AL LAMBRO,MILANO,LOMBARDIA,MILANO-PAVIA
1987-06-14,VEDANO OLONA,VARESE,LOMBARDIA,COMO-SONDRIO-VARESE
1987-06-14,VEDDASCA,VARESE,LOMBARDIA,COMO-SONDRIO-VARESE
1987-06-14,VEDELAGO,TREVISO,VENETO,VENEZIA-TREVISO
1987-06-14,VEDESETA,BERGAMO,LOMBARDIA,BRESCIA-BERGAMO
1987-06-14,VEDUGGIO CON COLZANO,MILANO,LOMBARDIA,MILANO-PAVIA
1987-06-14,VEGGIANO,PADOVA,VENETO,VERONA-PADOVA-VICENZA-ROVIGO
1987-06-14,VEGLIE,LECCE,PUGLIA,LECCE-BRINDISI-TARANTO
1987-06-14,VEGLIO,VERCELLI,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,VEJANO,VITERBO,LAZIO,ROMA-VITERBO-LATINA-FROSINONE
1987-06-14,VELESO,COMO,LOMBARDIA,COMO-SONDRIO-VARESE
1987-06-14,VELEZZO LOMELLINA,PAVIA,LOMBARDIA,MILANO-PAVIA
1987-06-14,VELLETRI,ROMA,LAZIO,ROMA-VITERBO-LATINA-FROSINONE
1987-06-14,VELLEZZO BELLINI,PAVIA,LOMBARDIA,MILANO-PAVIA
1987-06-14,VELO D'ASTICO,VICENZA,VENETO,VERONA-PADOVA-VICENZA-ROVIGO
1987-06-14,VELO VERONESE,VERONA,VENETO,VERONA-PADOVA-VICENZA-ROVIGO
1987-06-14,VELTURNO,BOLZANO,TRENTINO ALTO ADIGE,TRENTO-BOLZANO
1987-06-14,VENAFRO,ISERNIA,MOLISE,CAMPOBASSO-ISERNIA
1987-06-14,VENARIA,TORINO,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,VENAROTTA,ASCOLI PICENO,MARCHE,ANCONA-PESARO-MACERATA-ASCOLI PICENO
1987-06-14,VENASCA,CUNEO,PIEMONTE,CUNEO-ALESSANDRIA-ASTI
1987-06-14,VENAUS,TORINO,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,VENDONE,SAVONA,LIGURIA,GENOVA-IMPERIA-LA SPEZIA-SAVONA
1987-06-14,VENDROGNO,COMO,LOMBARDIA,COMO-SONDRIO-VARESE
1987-06-14,VENEGONO INFERIORE,VARESE,LOMBARDIA,COMO-SONDRIO-VARESE
1987-06-14,VENEGONO SUPERIORE,VARESE,LOMBARDIA,COMO-SONDRIO-VARESE
1987-06-14,VENETICO,MESSINA,SICILIA,CATANIA-MESSINA-SIRACUSA-RAGUSA-ENNA
1987-06-14,VENEZIA,VENEZIA,VENETO,VENEZIA-TREVISO
1987-06-14,VENIANO,COMO,LOMBARDIA,COMO-SONDRIO-VARESE
1987-06-14,VENOSA,POTENZA,BASILICATA,POTENZA-MATERA
1987-06-14,VENTICANO,AVELLINO,CAMPANIA,BENEVENTO-AVELLINO-SALERNO
1987-06-14,VENTIMIGLIA,IMPERIA,LIGURIA,GENOVA-IMPERIA-LA SPEZIA-SAVONA
1987-06-14,VENTIMIGLIA DI SICILIA,PALERMO,SICILIA,PALERMO-TRAPANI-AGRIGENTO-CALTANISSETTA
1987-06-14,VENTOTENE,LATINA,LAZIO,ROMA-VITERBO-LATINA-FROSINONE
1987-06-14,VENZONE,UDINE,FRIULI VENEZIA GIULIA,UDINE-BELLUNO-GORIZIA-PORDENONE
1987-06-14,VERANO,BOLZANO,TRENTINO ALTO ADIGE,TRENTO-BOLZANO
1987-06-14,VERANO BRIANZA,MILANO,LOMBARDIA,MILANO-PAVIA
1987-06-14,VERBANIA,NOVARA,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,VERBICARO,COSENZA,CALABRIA,CATANZARO-COSENZA-REGGIO CALABRIA
1987-06-14,VERCANA,COMO,LOMBARDIA,COMO-SONDRIO-VARESE
1987-06-14,VERCEIA,SONDRIO,LOMBARDIA,COMO-SONDRIO-VARESE
1987-06-14,VERCELLI,VERCELLI,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,VERCURAGO,BERGAMO,LOMBARDIA,BRESCIA-BERGAMO
1987-06-14,VERDELLINO,BERGAMO,LOMBARDIA,BRESCIA-BERGAMO
1987-06-14,VERDELLO,BERGAMO,LOMBARDIA,BRESCIA-BERGAMO
1987-06-14,VERDERIO INFERIORE,COMO,LOMBARDIA,COMO-SONDRIO-VARESE
1987-06-14,VERDERIO SUPERIORE,COMO,LOMBARDIA,COMO-SONDRIO-VARESE
1987-06-14,VERDUNO,CUNEO,PIEMONTE,CUNEO-ALESSANDRIA-ASTI
1987-06-14,VERGATO,BOLOGNA,EMILIA ROMAGNA,BOLOGNA-FERRARA-RAVENNA-FORLI'
1987-06-14,VERGEMOLI,LUCCA,TOSCANA,PISA-LIVORNO-LUCCA-MASSA CARRARA
1987-06-14,VERGHERETO,FORLI',EMILIA ROMAGNA,BOLOGNA-FERRARA-RAVENNA-FORLI'
1987-06-14,VERGIATE,VARESE,LOMBARDIA,COMO-SONDRIO-VARESE
1987-06-14,VERMEZZO,MILANO,LOMBARDIA,MILANO-PAVIA
1987-06-14,VERMIGLIO,TRENTO,TRENTINO ALTO ADIGE,TRENTO-BOLZANO
1987-06-14,VERNANTE,CUNEO,PIEMONTE,CUNEO-ALESSANDRIA-ASTI
1987-06-14,VERNASCA,PIACENZA,EMILIA ROMAGNA,PARMA-MODENA-PIACENZA-REGGIO EMILIA
1987-06-14,VERNATE,MILANO,LOMBARDIA,MILANO-PAVIA
1987-06-14,VERNAZZA,LA SPEZIA,LIGURIA,GENOVA-IMPERIA-LA SPEZIA-SAVONA
1987-06-14,VERNIO,FIRENZE,TOSCANA,FIRENZE-PISTOIA
1987-06-14,VERNOLE,LECCE,PUGLIA,LECCE-BRINDISI-TARANTO
1987-06-14,VEROLANUOVA,BRESCIA,LOMBARDIA,BRESCIA-BERGAMO
1987-06-14,VEROLAVECCHIA,BRESCIA,LOMBARDIA,BRESCIA-BERGAMO
1987-06-14,VEROLENGO,TORINO,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,VEROLI,FROSINONE,LAZIO,ROMA-VITERBO-LATINA-FROSINONE
1987-06-14,VERONA,VERONA,VENETO,VERONA-PADOVA-VICENZA-ROVIGO
1987-06-14,VERONELLA,VERONA,VENETO,VERONA-PADOVA-VICENZA-ROVIGO
1987-06-14,VERRAYES,AOSTA,VALLE D'AOSTA,AOSTA
1987-06-14,VERRES,AOSTA,VALLE D'AOSTA,AOSTA
1987-06-14,VERRETTO,PAVIA,LOMBARDIA,MILANO-PAVIA
1987-06-14,VERRONE,VERCELLI,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,VERRUA PO,PAVIA,LOMBARDIA,MILANO-PAVIA
1987-06-14,VERRUA SAVOIA,TORINO,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,VERTEMATE CON MINOPRIO,COMO,LOMBARDIA,COMO-SONDRIO-VARESE
1987-06-14,VERTOVA,BERGAMO,LOMBARDIA,BRESCIA-BERGAMO
1987-06-14,VERUCCHIO,FORLI',EMILIA ROMAGNA,BOLOGNA-FERRARA-RAVENNA-FORLI'
1987-06-14,VERUNO,NOVARA,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,VERVIO,SONDRIO,LOMBARDIA,COMO-SONDRIO-VARESE
1987-06-14,VERVO',TRENTO,TRENTINO ALTO ADIGE,TRENTO-BOLZANO
1987-06-14,VERZEGNIS,UDINE,FRIULI VENEZIA GIULIA,UDINE-BELLUNO-GORIZIA-PORDENONE
1987-06-14,VERZINO,CATANZARO,CALABRIA,CATANZARO-COSENZA-REGGIO CALABRIA
1987-06-14,VERZUOLO,CUNEO,PIEMONTE,CUNEO-ALESSANDRIA-ASTI
1987-06-14,VESCOVANA,PADOVA,VENETO,VERONA-PADOVA-VICENZA-ROVIGO
1987-06-14,VESCOVATO,CREMONA,LOMBARDIA,MANTOVA-CREMONA
1987-06-14,VESIME,ASTI,PIEMONTE,CUNEO-ALESSANDRIA-ASTI
1987-06-14,VESPOLATE,NOVARA,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,VESSALICO,IMPERIA,LIGURIA,GENOVA-IMPERIA-LA SPEZIA-SAVONA
1987-06-14,VESTENANOVA,VERONA,VENETO,VERONA-PADOVA-VICENZA-ROVIGO
1987-06-14,VESTIGNE',TORINO,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,VESTONE,BRESCIA,LOMBARDIA,BRESCIA-BERGAMO
1987-06-14,VESTRENO,COMO,LOMBARDIA,COMO-SONDRIO-VARESE
1987-06-14,VETRALLA,VITERBO,LAZIO,ROMA-VITERBO-LATINA-FROSINONE
1987-06-14,VETTO,REGGIO NELL'EMILIA,EMILIA ROMAGNA,PARMA-MODENA-PIACENZA-REGGIO EMILIA
1987-06-14,VEZZA D'ALBA,CUNEO,PIEMONTE,CUNEO-ALESSANDRIA-ASTI
1987-06-14,VEZZA D'OGLIO,BRESCIA,LOMBARDIA,BRESCIA-BERGAMO
1987-06-14,VEZZANO,TRENTO,TRENTINO ALTO ADIGE,TRENTO-BOLZANO
1987-06-14,VEZZANO LIGURE,LA SPEZIA,LIGURIA,GENOVA-IMPERIA-LA SPEZIA-SAVONA
1987-06-14,VEZZANO SUL CROSTOLO,REGGIO NELL'EMILIA,EMILIA ROMAGNA,PARMA-MODENA-PIACENZA-REGGIO EMILIA
1987-06-14,VEZZI PORTIO,SAVONA,LIGURIA,GENOVA-IMPERIA-LA SPEZIA-SAVONA
1987-06-14,VIADANA,MANTOVA,LOMBARDIA,MANTOVA-CREMONA
1987-06-14,VIADANICA,BERGAMO,LOMBARDIA,BRESCIA-BERGAMO
1987-06-14,VIAGRANDE,CATANIA,SICILIA,CATANIA-MESSINA-SIRACUSA-RAGUSA-ENNA
1987-06-14,VIALE D'ASTI,ASTI,PIEMONTE,CUNEO-ALESSANDRIA-ASTI
1987-06-14,VIALFRE',TORINO,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,VIANO,REGGIO NELL'EMILIA,EMILIA ROMAGNA,PARMA-MODENA-PIACENZA-REGGIO EMILIA
1987-06-14,VIAREGGIO,LUCCA,TOSCANA,PISA-LIVORNO-LUCCA-MASSA CARRARA
1987-06-14,VIARIGI,ASTI,PIEMONTE,CUNEO-ALESSANDRIA-ASTI
1987-06-14,VIBO VALENTIA,CATANZARO,CALABRIA,CATANZARO-COSENZA-REGGIO CALABRIA
1987-06-14,VIBONATI,SALERNO,CAMPANIA,BENEVENTO-AVELLINO-SALERNO
1987-06-14,VICALVI,FROSINONE,LAZIO,ROMA-VITERBO-LATINA-FROSINONE
1987-06-14,VICARI,PALERMO,SICILIA,PALERMO-TRAPANI-AGRIGENTO-CALTANISSETTA
