Election_Date,Circoscrizione,Regione,Provincia,Comune,Collegio uninominale
2001-05-13,TOSCANA,TOSCANA,PISA,CASTELNUOVO DI VAL DI CECINA,Pontedera
2001-05-13,TOSCANA,TOSCANA,PISA,CHIANNI,Pontedera
2001-05-13,TOSCANA,TOSCANA,PISA,CRESPINA,Pontedera
2001-05-13,TOSCANA,TOSCANA,PISA,FAUGLIA,Pontedera
2001-05-13,TOSCANA,TOSCANA,PISA,GUARDISTALLO,Pontedera
2001-05-13,TOSCANA,TOSCANA,PISA,LAJATICO,Pontedera
2001-05-13,TOSCANA,TOSCANA,PISA,LARI,Pontedera
2001-05-13,TOSCANA,TOSCANA,PISA,LORENZANA,Pontedera
2001-05-13,TOSCANA,TOSCANA,PISTOIA,ABETONE,Pistoia
2001-05-13,TOSCANA,TOSCANA,PISTOIA,AGLIANA,Prato - Montemurlo
2001-05-13,TOSCANA,TOSCANA,PISTOIA,BUGGIANO,Montecatini - Terme
2001-05-13,TOSCANA,TOSCANA,PISTOIA,CHIESINA UZZANESE,Montecatini - Terme
2001-05-13,TOSCANA,TOSCANA,PISTOIA,CUTIGLIANO,Pistoia
2001-05-13,TOSCANA,TOSCANA,PISTOIA,LAMPORECCHIO,Montecatini - Terme
2001-05-13,TOSCANA,TOSCANA,PISTOIA,LARCIANO,Montecatini - Terme
2001-05-13,TOSCANA,TOSCANA,PRATO,CANTAGALLO,Prato - Montemurlo
2001-05-13,TOSCANA,TOSCANA,PRATO,CARMIGNANO,Prato - Carmignano
2001-05-13,TOSCANA,TOSCANA,SIENA,ABBADIA SAN SALVATORE,Massa Marittima
2001-05-13,TOSCANA,TOSCANA,SIENA,ASCIANO,Massa Marittima
2001-05-13,TOSCANA,TOSCANA,SIENA,BUONCONVENTO,Massa Marittima
2001-05-13,TOSCANA,TOSCANA,SIENA,CASOLE D'ELSA,Siena
2001-05-13,TOSCANA,TOSCANA,SIENA,CASTELLINA IN CHIANTI,Siena
2001-05-13,TOSCANA,TOSCANA,SIENA,CASTELNUOVO BERARDENGA,Siena
2001-05-13,TOSCANA,TOSCANA,SIENA,CASTIGLIONE D'ORCIA,Massa Marittima
2001-05-13,TOSCANA,TOSCANA,SIENA,CETONA,Cortona
2001-05-13,TOSCANA,TOSCANA,SIENA,CHIANCIANO TERME,Cortona
2001-05-13,TOSCANA,TOSCANA,SIENA,CHIUSDINO,Massa Marittima
2001-05-13,TOSCANA,TOSCANA,SIENA,CHIUSI,Cortona
2001-05-13,TOSCANA,TOSCANA,SIENA,COLLE DI VAL D'ELSA,Siena
2001-05-13,TOSCANA,TOSCANA,SIENA,GAIOLE IN CHIANTI,Siena
2001-05-13,TRENTINO ALTO ADIGE,TRENTINO ALTO ADIGE,NA,MALE',Lavis
2001-05-13,TRENTINO ALTO ADIGE,TRENTINO ALTO ADIGE,NA,MALLES VENOSTA,Merano
2001-05-13,TRENTINO ALTO ADIGE,TRENTINO ALTO ADIGE,NA,MALOSCO,Lavis
2001-05-13,TRENTINO ALTO ADIGE,TRENTINO ALTO ADIGE,NA,MAREBBE,Appiano sulla strada del vino
2001-05-13,TRENTINO ALTO ADIGE,TRENTINO ALTO ADIGE,NA,MARLENGO,Merano
2001-05-13,TRENTINO ALTO ADIGE,TRENTINO ALTO ADIGE,NA,MARTELLO,Merano
2001-05-13,TRENTINO ALTO ADIGE,TRENTINO ALTO ADIGE,NA,MASSIMENO,Lavis
2001-05-13,TRENTINO ALTO ADIGE,TRENTINO ALTO ADIGE,NA,MAZZIN,Pergine Valsugana
2001-05-13,TRENTINO ALTO ADIGE,TRENTINO ALTO ADIGE,NA,MELTINA,Appiano sulla strada del vino
2001-05-13,TRENTINO ALTO ADIGE,TRENTINO ALTO ADIGE,NA,MERANO,Merano
2001-05-13,TRENTINO ALTO ADIGE,TRENTINO ALTO ADIGE,NA,MEZZANA,Lavis
2001-05-13,TRENTINO ALTO ADIGE,TRENTINO ALTO ADIGE,NA,MEZZANO,Pergine Valsugana
2001-05-13,TRENTINO ALTO ADIGE,TRENTINO ALTO ADIGE,NA,MEZZOCORONA,Lavis
2001-05-13,TRENTINO ALTO ADIGE,TRENTINO ALTO ADIGE,NA,MEZZOLOMBARDO,Lavis
2001-05-13,TRENTINO ALTO ADIGE,TRENTINO ALTO ADIGE,NA,MOENA,Pergine Valsugana
2001-05-13,TRENTINO ALTO ADIGE,TRENTINO ALTO ADIGE,NA,MOLINA DI LEDRO,Rovereto
2001-05-13,TRENTINO ALTO ADIGE,TRENTINO ALTO ADIGE,NA,MOLVENO,Lavis
2001-05-13,TRENTINO ALTO ADIGE,TRENTINO ALTO ADIGE,NA,MONCLASSICO,Lavis
2001-05-13,TRENTINO ALTO ADIGE,TRENTINO ALTO ADIGE,NA,MONGUELFO,Bressanone
2001-05-13,TRENTINO ALTO ADIGE,TRENTINO ALTO ADIGE,NA,MONTAGNA,Appiano sulla strada del vino
2001-05-13,TRENTINO ALTO ADIGE,TRENTINO ALTO ADIGE,NA,MONTAGNE,Lavis
2001-05-13,TRENTINO ALTO ADIGE,TRENTINO ALTO ADIGE,NA,MORI,Rovereto
2001-05-13,TRENTINO ALTO ADIGE,TRENTINO ALTO ADIGE,NA,MOSO IN PASSIRIA,Merano
2001-05-13,TRENTINO ALTO ADIGE,TRENTINO ALTO ADIGE,NA,NAGO-TORBOLE,Rovereto
2001-05-13,TRENTINO ALTO ADIGE,TRENTINO ALTO ADIGE,NA,NALLES,Merano
2001-05-13,TRENTINO ALTO ADIGE,TRENTINO ALTO ADIGE,NA,NANNO,Lavis
2001-05-13,TRENTINO ALTO ADIGE,TRENTINO ALTO ADIGE,NA,NATURNO,Merano
2001-05-13,TRENTINO ALTO ADIGE,TRENTINO ALTO ADIGE,NA,NAVE SAN ROCCO,Lavis
2001-05-13,TRENTINO ALTO ADIGE,TRENTINO ALTO ADIGE,NA,NAZ SCIAVES,Bressanone
2001-05-13,TRENTINO ALTO ADIGE,TRENTINO ALTO ADIGE,NA,NOGAREDO,Rovereto
2001-05-13,TRENTINO ALTO ADIGE,TRENTINO ALTO ADIGE,NA,NOMI,Rovereto
2001-05-13,TRENTINO ALTO ADIGE,TRENTINO ALTO ADIGE,NA,NOVA LEVANTE,Appiano sulla strada del vino
