Election_Date,Regione,Collegio,Provincia,Comune,Voti_lista,Lista
1972-05-07,PIEMONTE,VERBANO-CUSIO-OSSOLA,NA,COLAZZA,24,PSDI
1972-05-07,PIEMONTE,VERBANO-CUSIO-OSSOLA,NA,COLAZZA,4,MSI
1972-05-07,PIEMONTE,VERBANO-CUSIO-OSSOLA,NA,COMIGNAGO,3,PRI
1972-05-07,PIEMONTE,VERBANO-CUSIO-OSSOLA,NA,COMIGNAGO,33,PSI
1972-05-07,PIEMONTE,VERBANO-CUSIO-OSSOLA,NA,COMIGNAGO,14,PLI
1972-05-07,PIEMONTE,VERBANO-CUSIO-OSSOLA,NA,COMIGNAGO,63,PCI-PSIUP
1972-05-07,PIEMONTE,VERBANO-CUSIO-OSSOLA,NA,COMIGNAGO,143,DC
1972-05-07,PIEMONTE,VERBANO-CUSIO-OSSOLA,NA,COMIGNAGO,65,PSDI
1972-05-07,PIEMONTE,VERBANO-CUSIO-OSSOLA,NA,COMIGNAGO,12,MSI
1972-05-07,PIEMONTE,VERBANO-CUSIO-OSSOLA,NA,COSSOGNO,6,PRI
1972-05-07,PIEMONTE,VERBANO-CUSIO-OSSOLA,NA,COSSOGNO,132,PSI
1972-05-07,PIEMONTE,VERBANO-CUSIO-OSSOLA,NA,COSSOGNO,5,PLI
1972-05-07,PIEMONTE,VERBANO-CUSIO-OSSOLA,NA,COSSOGNO,103,PCI-PSIUP
1972-05-07,VENETO,ADRIA,NA,CRESPINO,95,PSDI
1972-05-07,VENETO,ADRIA,NA,CRESPINO,40,PLI
1972-05-07,VENETO,ADRIA,NA,CRESPINO,11,PRI
1972-05-07,VENETO,ADRIA,NA,CRESPINO,53,MSI
1972-05-07,VENETO,ADRIA,NA,CRESPINO,211,PSI
1972-05-07,VENETO,ADRIA,NA,CRESPINO,954,DC
1972-05-07,VENETO,ADRIA,NA,DONADA,1460,PCI-PSIUP
1972-05-07,VENETO,ADRIA,NA,DONADA,219,PSDI
1972-05-07,VENETO,ADRIA,NA,DONADA,43,PLI
1972-05-07,VENETO,ADRIA,NA,DONADA,17,PRI
1972-05-07,VENETO,ADRIA,NA,DONADA,66,MSI
1972-05-07,VENETO,ADRIA,NA,DONADA,313,PSI
1972-05-07,VENETO,ADRIA,NA,DONADA,931,DC
1972-05-07,VENETO,ADRIA,NA,GAVELLO,480,PCI-PSIUP
1972-05-07,VENETO,ADRIA,NA,GAVELLO,70,PSDI
1972-05-07,VENETO,ADRIA,NA,GAVELLO,20,PLI
1972-05-07,VENETO,ADRIA,NA,GAVELLO,6,PRI
1972-05-07,VENETO,ADRIA,NA,GAVELLO,25,MSI
1972-05-07,VENETO,ADRIA,NA,GAVELLO,181,PSI
1972-05-07,VENETO,ADRIA,NA,GAVELLO,468,DC
1972-05-07,VENETO,ADRIA,NA,GUARDA VENETA,345,PCI-PSIUP
1972-05-07,VENETO,ADRIA,NA,GUARDA VENETA,56,PSDI
1972-05-07,VENETO,ADRIA,NA,GUARDA VENETA,22,PLI
1972-05-07,VENETO,ADRIA,NA,GUARDA VENETA,2,PRI
1972-05-07,VENETO,ADRIA,NA,GUARDA VENETA,15,MSI
1972-05-07,VENETO,ADRIA,NA,GUARDA VENETA,92,PSI
1972-05-07,VENETO,ADRIA,NA,GUARDA VENETA,432,DC
1972-05-07,VENETO,ADRIA,NA,LOREO,509,PCI-PSIUP
1972-05-07,VENETO,ADRIA,NA,LOREO,143,PSDI
1972-05-07,VENETO,ADRIA,NA,LOREO,44,PLI
1972-05-07,VENETO,ADRIA,NA,LOREO,13,PRI
1972-05-07,VENETO,ADRIA,NA,LOREO,117,MSI
1972-05-07,VENETO,ADRIA,NA,LOREO,212,PSI
1972-05-07,VENETO,ADRIA,NA,LOREO,1069,DC
1972-05-07,VENETO,ADRIA,NA,PAPOZZE,521,PCI-PSIUP
1972-05-07,VENETO,ADRIA,NA,PAPOZZE,90,PSDI
1972-05-07,VENETO,ADRIA,NA,PAPOZZE,22,PLI
1972-05-07,VENETO,ADRIA,NA,PAPOZZE,3,PRI
1972-05-07,VENETO,ADRIA,NA,PAPOZZE,48,MSI
1972-05-07,VENETO,ADRIA,NA,PAPOZZE,213,PSI
1972-05-07,VENETO,ADRIA,NA,PAPOZZE,552,DC
1972-05-07,VENETO,ADRIA,NA,PETTORAZZA GRIMANI,94,PCI-PSIUP
1972-05-07,VENETO,ADRIA,NA,PETTORAZZA GRIMANI,53,PSDI
1972-05-07,VENETO,ADRIA,NA,PETTORAZZA GRIMANI,16,PLI
1972-05-07,VENETO,ADRIA,NA,PETTORAZZA GRIMANI,7,PRI
1972-05-07,VENETO,ADRIA,NA,PETTORAZZA GRIMANI,20,MSI
1972-05-07,VENETO,ADRIA,NA,PETTORAZZA GRIMANI,105,PSI
1972-05-07,VENETO,ADRIA,NA,PETTORAZZA GRIMANI,685,DC
1972-05-07,VENETO,ADRIA,NA,POLESELLA,1024,PCI-PSIUP
1972-05-07,BASILICATA,LAGONEGRO,NA,SARCONI,437,DC
1972-05-07,BASILICATA,LAGONEGRO,NA,SARCONI,33,PCI-PSIUP
1972-05-07,BASILICATA,LAGONEGRO,NA,SARCONI,3,PLI
1972-05-07,VENETO,SAN DONA' DI PIAVE,NA,CHIARANO,969,DC
1972-05-07,VENETO,SAN DONA' DI PIAVE,NA,MEDUNA DI LIVENZA,134,PCI-PSIUP
1972-05-07,LIGURIA,LA SPEZIA,NA,CALICE AL CORNOVIGLIO,24,PRI
1972-05-07,LIGURIA,LA SPEZIA,NA,CALICE AL CORNOVIGLIO,10,PLI
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,TUBRE,7,MSI
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,TUBRE,287,PPST-PPTT
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,TUBRE,24,DC
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,TUBRE,123,TIROL.
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,TUBRE,13,PSI
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,ULTIMO,1,MSI
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,ULTIMO,1063,PPST-PPTT
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,ULTIMO,18,DC
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,ULTIMO,331,TIROL.
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,ULTIMO,10,PSI
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,VALDAORA,4,MSI
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,VALDAORA,676,PPST-PPTT
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,VALDAORA,21,DC
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,VALDAORA,236,TIROL.
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,VALDAORA,4,PSI
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,VAL DI VIZZE,36,MSI
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,VAL DI VIZZE,584,PPST-PPTT
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,VAL DI VIZZE,72,DC
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,VAL DI VIZZE,374,TIROL.
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,VAL DI VIZZE,57,PSI
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,VALLE AURINA,2,MSI
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,VALLE AURINA,1347,PPST-PPTT
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,VALLE AURINA,12,DC
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,VALLE AURINA,618,TIROL.
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,VALLE AURINA,16,PSI
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,VALLE DI CASIES,3,MSI
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,VALLE DI CASIES,615,PPST-PPTT
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,VALLE DI CASIES,8,DC
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,VALLE DI CASIES,221,TIROL.
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,VALLE DI CASIES,2,PSI
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,VANDOIES,4,MSI
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,VANDOIES,986,PPST-PPTT
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,VANDOIES,22,DC
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,VANDOIES,197,TIROL.
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,VANDOIES,17,PSI
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,VARNA,71,MSI
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,VARNA,594,PPST-PPTT
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,VARNA,184,DC
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,VARNA,480,TIROL.
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,VARNA,100,PSI
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,VELTURNO,7,MSI
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,VELTURNO,637,PPST-PPTT
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,VELTURNO,0,DC
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,VELTURNO,70,TIROL.
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,VELTURNO,5,PSI
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,VILLABASSA,25,MSI
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,VILLABASSA,468,PPST-PPTT
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,VILLABASSA,35,DC
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,VILLABASSA,130,TIROL.
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,VILLABASSA,7,PSI
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,VILLANDRO,0,MSI
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,VILLANDRO,673,PPST-PPTT
1972-05-07,BASILICATA,LAGONEGRO,NA,FARDELLA,261,PSI
1972-05-07,BASILICATA,LAGONEGRO,NA,FARDELLA,2,MSI
1972-05-07,BASILICATA,LAGONEGRO,NA,FARDELLA,93,DC
1972-05-07,BASILICATA,LAGONEGRO,NA,FARDELLA,65,PCI-PSIUP
1972-05-07,BASILICATA,LAGONEGRO,NA,FARDELLA,5,PLI
1972-05-07,BASILICATA,LAGONEGRO,NA,FARDELLA,66,PSDI
1972-05-07,BASILICATA,LAGONEGRO,NA,FRANCAVILLA IN SINNI,0,PRI
1972-05-07,BASILICATA,LAGONEGRO,NA,FRANCAVILLA IN SINNI,162,PSI
1972-05-07,BASILICATA,LAGONEGRO,NA,FRANCAVILLA IN SINNI,23,MSI
1972-05-07,BASILICATA,LAGONEGRO,NA,FRANCAVILLA IN SINNI,822,DC
1972-05-07,BASILICATA,LAGONEGRO,NA,FRANCAVILLA IN SINNI,771,PCI-PSIUP
1972-05-07,BASILICATA,LAGONEGRO,NA,FRANCAVILLA IN SINNI,7,PLI
1972-05-07,BASILICATA,LAGONEGRO,NA,FRANCAVILLA IN SINNI,47,PSDI
1972-05-07,BASILICATA,LAGONEGRO,NA,LAGONEGRO,0,PRI
1972-05-07,BASILICATA,LAGONEGRO,NA,LAGONEGRO,359,PSI
1972-05-07,BASILICATA,LAGONEGRO,NA,LAGONEGRO,129,MSI
1972-05-07,BASILICATA,LAGONEGRO,NA,LAGONEGRO,2190,DC
1972-05-07,BASILICATA,LAGONEGRO,NA,LAGONEGRO,402,PCI-PSIUP
1972-05-07,BASILICATA,LAGONEGRO,NA,LAGONEGRO,24,PLI
1972-05-07,BASILICATA,LAGONEGRO,NA,LAGONEGRO,49,PSDI
1972-05-07,BASILICATA,LAGONEGRO,NA,LATRONICO,0,PRI
1972-05-07,BASILICATA,LAGONEGRO,NA,LATRONICO,937,PSI
1972-05-07,BASILICATA,LAGONEGRO,NA,LATRONICO,88,MSI
1972-05-07,BASILICATA,LAGONEGRO,NA,LATRONICO,1422,DC
1972-05-07,BASILICATA,LAGONEGRO,NA,LATRONICO,540,PCI-PSIUP
1972-05-07,BASILICATA,LAGONEGRO,NA,LATRONICO,20,PLI
1972-05-07,BASILICATA,LAGONEGRO,NA,LATRONICO,175,PSDI
1972-05-07,BASILICATA,LAGONEGRO,NA,LAURIA,0,PRI
1972-05-07,BASILICATA,LAGONEGRO,NA,LAURIA,4676,PSI
1972-05-07,BASILICATA,LAGONEGRO,NA,LAURIA,56,MSI
1972-05-07,BASILICATA,LAGONEGRO,NA,LAURIA,1348,DC
1972-05-07,BASILICATA,LAGONEGRO,NA,LAURIA,311,PCI-PSIUP
1972-05-07,BASILICATA,LAGONEGRO,NA,LAURIA,82,PLI
1972-05-07,BASILICATA,LAGONEGRO,NA,LAURIA,50,PSDI
1972-05-07,BASILICATA,LAGONEGRO,NA,MARATEA,0,PRI
1972-05-07,BASILICATA,LAGONEGRO,NA,MARATEA,397,PSI
1972-05-07,BASILICATA,LAGONEGRO,NA,MARATEA,174,MSI
1972-05-07,BASILICATA,LAGONEGRO,NA,MARATEA,1579,DC
1972-05-07,BASILICATA,LAGONEGRO,NA,MARATEA,217,PCI-PSIUP
1972-05-07,BASILICATA,LAGONEGRO,NA,MARATEA,48,PLI
1972-05-07,BASILICATA,LAGONEGRO,NA,MARATEA,99,PSDI
1972-05-07,BASILICATA,LAGONEGRO,NA,NEMOLI,0,PRI
1972-05-07,BASILICATA,LAGONEGRO,NA,NEMOLI,270,PSI
1972-05-07,BASILICATA,LAGONEGRO,NA,NEMOLI,18,MSI
1972-05-07,BASILICATA,LAGONEGRO,NA,NEMOLI,513,DC
1972-05-07,BASILICATA,LAGONEGRO,NA,NEMOLI,71,PCI-PSIUP
1972-05-07,BASILICATA,LAGONEGRO,NA,NEMOLI,1,PLI
1972-05-07,BASILICATA,LAGONEGRO,NA,NEMOLI,5,PSDI
1972-05-07,BASILICATA,LAGONEGRO,NA,NOEPOLI,0,PRI
1972-05-07,BASILICATA,LAGONEGRO,NA,NOEPOLI,136,PSI
1972-05-07,BASILICATA,LAGONEGRO,NA,NOEPOLI,27,MSI
1972-05-07,BASILICATA,LAGONEGRO,NA,NOEPOLI,219,DC
1972-05-07,BASILICATA,LAGONEGRO,NA,NOEPOLI,42,PCI-PSIUP
1972-05-07,BASILICATA,LAGONEGRO,NA,NOEPOLI,6,PLI
1972-05-07,BASILICATA,LAGONEGRO,NA,NOEPOLI,518,PSDI
1972-05-07,BASILICATA,LAGONEGRO,NA,RIVELLO,0,PRI
1972-05-07,BASILICATA,LAGONEGRO,NA,RIVELLO,823,PSI
1972-05-07,BASILICATA,LAGONEGRO,NA,RIVELLO,27,MSI
1972-05-07,BASILICATA,LAGONEGRO,NA,RIVELLO,818,DC
1972-05-07,BASILICATA,LAGONEGRO,NA,RIVELLO,81,PCI-PSIUP
1972-05-07,BASILICATA,LAGONEGRO,NA,RIVELLO,25,PLI
1972-05-07,BASILICATA,LAGONEGRO,NA,RIVELLO,29,PSDI
1972-05-07,BASILICATA,LAGONEGRO,NA,ROCCANOVA,0,PRI
1972-05-07,BASILICATA,LAGONEGRO,NA,ROCCANOVA,11,PSI
1972-05-07,BASILICATA,LAGONEGRO,NA,ROCCANOVA,11,MSI
1972-05-07,BASILICATA,LAGONEGRO,NA,ROCCANOVA,497,DC
1972-05-07,BASILICATA,LAGONEGRO,NA,ROCCANOVA,641,PCI-PSIUP
1972-05-07,BASILICATA,LAGONEGRO,NA,ROCCANOVA,35,PLI
1972-05-07,BASILICATA,LAGONEGRO,NA,ROCCANOVA,9,PSDI
1972-05-07,BASILICATA,LAGONEGRO,NA,ROTONDA,0,PRI
1972-05-07,BASILICATA,LAGONEGRO,NA,ROTONDA,529,PSI
1972-05-07,BASILICATA,LAGONEGRO,NA,ROTONDA,17,MSI
1972-05-07,BASILICATA,LAGONEGRO,NA,ROTONDA,803,DC
1972-05-07,BASILICATA,LAGONEGRO,NA,ROTONDA,416,PCI-PSIUP
1972-05-07,BASILICATA,LAGONEGRO,NA,ROTONDA,57,PLI
1972-05-07,BASILICATA,LAGONEGRO,NA,ROTONDA,49,PSDI
1972-05-07,BASILICATA,LAGONEGRO,NA,SAN CHIRICO RAPARO,0,PRI
1972-05-07,BASILICATA,LAGONEGRO,NA,SAN CHIRICO RAPARO,236,PSI
1972-05-07,BASILICATA,LAGONEGRO,NA,SAN CHIRICO RAPARO,39,MSI
1972-05-07,BASILICATA,LAGONEGRO,NA,SAN CHIRICO RAPARO,635,DC
1972-05-07,BASILICATA,LAGONEGRO,NA,SAN CHIRICO RAPARO,136,PCI-PSIUP
1972-05-07,BASILICATA,LAGONEGRO,NA,SAN CHIRICO RAPARO,15,PLI
1972-05-07,BASILICATA,LAGONEGRO,NA,SAN CHIRICO RAPARO,15,PSDI
1972-05-07,BASILICATA,LAGONEGRO,NA,SAN COSTANTINO ALBANESE,0,PRI
1972-05-07,BASILICATA,LAGONEGRO,NA,SAN COSTANTINO ALBANESE,17,PSI
1972-05-07,BASILICATA,LAGONEGRO,NA,SAN COSTANTINO ALBANESE,22,MSI
1972-05-07,BASILICATA,LAGONEGRO,NA,SAN COSTANTINO ALBANESE,430,DC
1972-05-07,BASILICATA,LAGONEGRO,NA,SAN COSTANTINO ALBANESE,194,PCI-PSIUP
1972-05-07,BASILICATA,LAGONEGRO,NA,SAN COSTANTINO ALBANESE,1,PLI
1972-05-07,BASILICATA,LAGONEGRO,NA,SAN COSTANTINO ALBANESE,143,PSDI
1972-05-07,BASILICATA,LAGONEGRO,NA,SAN PAOLO ALBANESE,0,PRI
1972-05-07,BASILICATA,LAGONEGRO,NA,SAN PAOLO ALBANESE,11,PSI
1972-05-07,BASILICATA,LAGONEGRO,NA,SAN PAOLO ALBANESE,16,MSI
1972-05-07,BASILICATA,LAGONEGRO,NA,SAN PAOLO ALBANESE,200,DC
1972-05-07,BASILICATA,LAGONEGRO,NA,SAN PAOLO ALBANESE,60,PCI-PSIUP
1972-05-07,BASILICATA,LAGONEGRO,NA,SAN PAOLO ALBANESE,3,PLI
1972-05-07,BASILICATA,LAGONEGRO,NA,SAN PAOLO ALBANESE,108,PSDI
1972-05-07,BASILICATA,LAGONEGRO,NA,SAN SEVERINO LUCANO,0,PRI
1972-05-07,BASILICATA,LAGONEGRO,NA,SAN SEVERINO LUCANO,70,PSI
1972-05-07,BASILICATA,LAGONEGRO,NA,SAN SEVERINO LUCANO,47,MSI
1972-05-07,BASILICATA,LAGONEGRO,NA,SAN SEVERINO LUCANO,891,DC
1972-05-07,BASILICATA,LAGONEGRO,NA,SAN SEVERINO LUCANO,183,PCI-PSIUP
1972-05-07,BASILICATA,LAGONEGRO,NA,SAN SEVERINO LUCANO,8,PLI
1972-05-07,BASILICATA,LAGONEGRO,NA,SAN SEVERINO LUCANO,123,PSDI
1972-05-07,BASILICATA,LAGONEGRO,NA,SARCONI,0,PRI
1972-05-07,BASILICATA,LAGONEGRO,NA,SARCONI,121,PSI
1972-05-07,PIEMONTE,IVREA,NA,ORIO CANAVESE,142,PCI-PSIUP
1972-05-07,PIEMONTE,MONDOVI',NA,BOSSOLASCO,22,PRI
1972-05-07,PIEMONTE,MONDOVI',NA,BOSSOLASCO,22,PSI
1972-05-07,PIEMONTE,IVREA,NA,FORNO CANAVESE,724,PCI-PSIUP
1972-05-07,PUGLIA,GALLIPOLI-GALATINA,NA,SECLI',2,PLI
1972-05-07,TOSCANA,SIENA,NA,SOVICILLE,41,PSDI
1972-05-07,TOSCANA,SIENA,NA,SOVICILLE,237,PSI
1972-05-07,TOSCANA,SIENA,NA,SOVICILLE,18,PRI
1972-05-07,TOSCANA,SIENA,NA,TORRITA DI SIENA,161,MSI
1972-05-07,TOSCANA,SIENA,NA,TORRITA DI SIENA,3051,PCI-PSIUP
1972-05-07,PUGLIA,GALLIPOLI-GALATINA,NA,SOGLIANO CAVOUR,23,PRI
1972-05-07,PUGLIA,GALLIPOLI-GALATINA,NA,SOGLIANO CAVOUR,68,PLI
1972-05-07,PUGLIA,GALLIPOLI-GALATINA,NA,SOLETO,109,PSDI
1972-05-07,PUGLIA,GALLIPOLI-GALATINA,NA,SOLETO,1248,DC
1972-05-07,PUGLIA,GALLIPOLI-GALATINA,NA,SOLETO,358,PCI-PSIUP
1972-05-07,PUGLIA,GALLIPOLI-GALATINA,NA,SOLETO,350,PSI
1972-05-07,PUGLIA,GALLIPOLI-GALATINA,NA,SOLETO,438,MSI
1972-05-07,PUGLIA,GALLIPOLI-GALATINA,NA,SOLETO,14,PRI
1972-05-07,PUGLIA,GALLIPOLI-GALATINA,NA,SOLETO,185,PLI
1972-05-07,PUGLIA,GALLIPOLI-GALATINA,NA,STERNATIA,29,PSDI
1972-05-07,PUGLIA,GALLIPOLI-GALATINA,NA,STERNATIA,584,DC
1972-05-07,PUGLIA,GALLIPOLI-GALATINA,NA,STERNATIA,152,PCI-PSIUP
1972-05-07,PUGLIA,GALLIPOLI-GALATINA,NA,STERNATIA,232,PSI
1972-05-07,PUGLIA,GALLIPOLI-GALATINA,NA,STERNATIA,107,MSI
1972-05-07,PUGLIA,GALLIPOLI-GALATINA,NA,STERNATIA,31,PRI
1972-05-07,PUGLIA,GALLIPOLI-GALATINA,NA,STERNATIA,144,PLI
1972-05-07,PUGLIA,GALLIPOLI-GALATINA,NA,TUGLIE,37,PSDI
1972-05-07,PUGLIA,GALLIPOLI-GALATINA,NA,TUGLIE,1544,DC
1972-05-07,PUGLIA,GALLIPOLI-GALATINA,NA,TUGLIE,809,PCI-PSIUP
1972-05-07,PUGLIA,GALLIPOLI-GALATINA,NA,TUGLIE,151,PSI
1972-05-07,PUGLIA,GALLIPOLI-GALATINA,NA,TUGLIE,339,MSI
1972-05-07,PUGLIA,GALLIPOLI-GALATINA,NA,TUGLIE,17,PRI
1972-05-07,PUGLIA,GALLIPOLI-GALATINA,NA,TUGLIE,22,PLI
1972-05-07,PUGLIA,GALLIPOLI-GALATINA,NA,ZOLLINO,12,PSDI
1972-05-07,PUGLIA,GALLIPOLI-GALATINA,NA,ZOLLINO,675,DC
1972-05-07,PUGLIA,GALLIPOLI-GALATINA,NA,ZOLLINO,88,PCI-PSIUP
1972-05-07,PUGLIA,GALLIPOLI-GALATINA,NA,ZOLLINO,203,PSI
1972-05-07,PUGLIA,GALLIPOLI-GALATINA,NA,ZOLLINO,48,MSI
1972-05-07,PUGLIA,GALLIPOLI-GALATINA,NA,ZOLLINO,7,PRI
1972-05-07,PUGLIA,GALLIPOLI-GALATINA,NA,ZOLLINO,70,PLI
1972-05-07,LOMBARDIA,OSTIGLIA,NA,BAGNOLO SAN VITO,832,PCI-PSIUP
1972-05-07,LOMBARDIA,OSTIGLIA,NA,BAGNOLO SAN VITO,1393,DC
1972-05-07,LOMBARDIA,OSTIGLIA,NA,BAGNOLO SAN VITO,69,PLI
1972-05-07,LOMBARDIA,OSTIGLIA,NA,BAGNOLO SAN VITO,739,PSI
1972-05-07,LOMBARDIA,OSTIGLIA,NA,BAGNOLO SAN VITO,268,MSI
1972-05-07,LOMBARDIA,OSTIGLIA,NA,BAGNOLO SAN VITO,132,PSDI
1972-05-07,LOMBARDIA,OSTIGLIA,NA,BAGNOLO SAN VITO,23,PRI
1972-05-07,LOMBARDIA,OSTIGLIA,NA,BIGARELLO,339,PCI-PSIUP
1972-05-07,LOMBARDIA,OSTIGLIA,NA,BIGARELLO,304,DC
1972-05-07,LOMBARDIA,OSTIGLIA,NA,BIGARELLO,26,PLI
1972-05-07,LOMBARDIA,OSTIGLIA,NA,BIGARELLO,195,PSI
1972-05-07,LOMBARDIA,OSTIGLIA,NA,BIGARELLO,73,MSI
1972-05-07,LOMBARDIA,OSTIGLIA,NA,BIGARELLO,53,PSDI
1972-05-07,LOMBARDIA,OSTIGLIA,NA,BIGARELLO,7,PRI
1972-05-07,LOMBARDIA,OSTIGLIA,NA,BORGOFORTE,892,PCI-PSIUP
1972-05-07,LOMBARDIA,OSTIGLIA,NA,BORGOFORTE,787,DC
1972-05-07,LOMBARDIA,OSTIGLIA,NA,BORGOFORTE,48,PLI
1972-05-07,LOMBARDIA,OSTIGLIA,NA,BORGOFORTE,292,PSI
1972-05-07,LOMBARDIA,OSTIGLIA,NA,BORGOFORTE,166,MSI
1972-05-07,LOMBARDIA,OSTIGLIA,NA,BORGOFORTE,83,PSDI
1972-05-07,LOMBARDIA,OSTIGLIA,NA,BORGOFORTE,14,PRI
1972-05-07,LOMBARDIA,OSTIGLIA,NA,BORGOFRANCO SUL PO,243,PCI-PSIUP
1972-05-07,LOMBARDIA,OSTIGLIA,NA,BORGOFRANCO SUL PO,333,DC
1972-05-07,LOMBARDIA,OSTIGLIA,NA,BORGOFRANCO SUL PO,24,PLI
1972-05-07,LOMBARDIA,OSTIGLIA,NA,BORGOFRANCO SUL PO,219,PSI
1972-05-07,LOMBARDIA,OSTIGLIA,NA,BORGOFRANCO SUL PO,36,MSI
1972-05-07,LOMBARDIA,OSTIGLIA,NA,BORGOFRANCO SUL PO,32,PSDI
1972-05-07,LOMBARDIA,OSTIGLIA,NA,BORGOFRANCO SUL PO,5,PRI
1972-05-07,LOMBARDIA,OSTIGLIA,NA,CARBONARA DI PO,444,PCI-PSIUP
1972-05-07,LOMBARDIA,OSTIGLIA,NA,CARBONARA DI PO,306,DC
1972-05-07,LOMBARDIA,OSTIGLIA,NA,CARBONARA DI PO,33,PLI
1972-05-07,LOMBARDIA,OSTIGLIA,NA,CARBONARA DI PO,142,PSI
1972-05-07,LOMBARDIA,OSTIGLIA,NA,CARBONARA DI PO,19,MSI
1972-05-07,LOMBARDIA,OSTIGLIA,NA,CARBONARA DI PO,70,PSDI
1972-05-07,LOMBARDIA,OSTIGLIA,NA,CARBONARA DI PO,10,PRI
1972-05-07,LOMBARDIA,OSTIGLIA,NA,CASTEL D'ARIO,837,PCI-PSIUP
1972-05-07,CAMPANIA,NOLA,NA,CARBONARA DI NOLA,26,PSDI
1972-05-07,CAMPANIA,NOLA,NA,CARBONARA DI NOLA,384,DC
1972-05-07,CAMPANIA,NOLA,NA,CARBONARA DI NOLA,40,PSI
1972-05-07,CAMPANIA,NOLA,NA,CARBONARA DI NOLA,24,PRI
1972-05-07,CAMPANIA,NOLA,NA,CASAMARCIANO,242,PCI-PSIUP
1972-05-07,CAMPANIA,NOLA,NA,CASAMARCIANO,101,MSI
1972-05-07,CAMPANIA,NOLA,NA,CASAMARCIANO,12,PLI
1972-05-07,CAMPANIA,NOLA,NA,CASAMARCIANO,22,PSDI
1972-05-07,CAMPANIA,NOLA,NA,CASAMARCIANO,292,DC
1972-05-07,CAMPANIA,NOLA,NA,CASAMARCIANO,341,PSI
1972-05-07,CAMPANIA,NOLA,NA,CASAMARCIANO,48,PRI
1972-05-07,CAMPANIA,NOLA,NA,CASTELLO DI CISTERNA,370,PCI-PSIUP
1972-05-07,CAMPANIA,NOLA,NA,CASTELLO DI CISTERNA,145,MSI
